"GEO_ID","NAME","B19013_001E","B19013_001M",
"Geography","Geographic Area Name","Estimate!!Median household income in the past 12 months (in 2024 inflation-adjusted dollars)","Margin of Error!!Median household income in the past 12 months (in 2024 inflation-adjusted dollars)",
"1500000US080690018073","Block Group 3; Census Tract 18.07; Larimer County; Colorado","72941","21741",
"1500000US080690018074","Block Group 4; Census Tract 18.07; Larimer County; Colorado","77075","72407",
"1500000US080690018081","Block Group 1; Census Tract 18.08; Larimer County; Colorado","125313","56373",
"1500000US080690018082","Block Group 2; Census Tract 18.08; Larimer County; Colorado","89524","32102",
"1500000US080690018083","Block Group 3; Census Tract 18.08; Larimer County; Colorado","98438","27936",
"1500000US080690018101","Block Group 1; Census Tract 18.10; Larimer County; Colorado","88295","23114",
"1500000US080690018102","Block Group 2; Census Tract 18.10; Larimer County; Colorado","94347","20229",
"1500000US080690018103","Block Group 3; Census Tract 18.10; Larimer County; Colorado","108106","17703",
"1500000US080690018111","Block Group 1; Census Tract 18.11; Larimer County; Colorado","92148","14793",
"1500000US080690018112","Block Group 2; Census Tract 18.11; Larimer County; Colorado","92656","45156",
"1500000US080690018121","Block Group 1; Census Tract 18.12; Larimer County; Colorado","124825","63139",
"1500000US080690018122","Block Group 2; Census Tract 18.12; Larimer County; Colorado","112237","75274",
"1500000US080690018123","Block Group 3; Census Tract 18.12; Larimer County; Colorado","113672","72583",
"1500000US080690018124","Block Group 4; Census Tract 18.12; Larimer County; Colorado","130728","19517",
"1500000US080690018131","Block Group 1; Census Tract 18.13; Larimer County; Colorado","122000","34485",
"1500000US080690018132","Block Group 2; Census Tract 18.13; Larimer County; Colorado","66038","41850",
"1500000US080690019011","Block Group 1; Census Tract 19.01; Larimer County; Colorado","77604","16350",
"1500000US080690019012","Block Group 2; Census Tract 19.01; Larimer County; Colorado","82679","24146",
"1500000US080690019013","Block Group 3; Census Tract 19.01; Larimer County; Colorado","80990","11300",
"1500000US080690019021","Block Group 1; Census Tract 19.02; Larimer County; Colorado","63100","29115",
"1500000US080690019022","Block Group 2; Census Tract 19.02; Larimer County; Colorado","79655","35474",
"1500000US080690019023","Block Group 3; Census Tract 19.02; Larimer County; Colorado","66850","28968",
"1500000US080690019024","Block Group 4; Census Tract 19.02; Larimer County; Colorado","97083","12831",
"1500000US080690019041","Block Group 1; Census Tract 19.04; Larimer County; Colorado","74063","23898",
"1500000US080690019042","Block Group 2; Census Tract 19.04; Larimer County; Colorado","84886","82680",
"1500000US080690019043","Block Group 3; Census Tract 19.04; Larimer County; Colorado","65875","17311",
"1500000US080690019051","Block Group 1; Census Tract 19.05; Larimer County; Colorado","149722","59160",
"1500000US080690020051","Block Group 1; Census Tract 20.05; Larimer County; Colorado","91006","10945",
"1500000US080690020052","Block Group 2; Census Tract 20.05; Larimer County; Colorado","52675","21177",
"1500000US080690020071","Block Group 1; Census Tract 20.07; Larimer County; Colorado","41161","7999",
"1500000US080690020072","Block Group 2; Census Tract 20.07; Larimer County; Colorado","83542","34348",
"1500000US080690020073","Block Group 3; Census Tract 20.07; Larimer County; Colorado","113240","18057",
"1500000US080690020081","Block Group 1; Census Tract 20.08; Larimer County; Colorado","66719","35043",
"1500000US080690020082","Block Group 2; Census Tract 20.08; Larimer County; Colorado","77188","42008",
"1500000US080690020083","Block Group 3; Census Tract 20.08; Larimer County; Colorado","67891","7993",
"1500000US080690020101","Block Group 1; Census Tract 20.10; Larimer County; Colorado","122708","16995",
"1500000US080690020111","Block Group 1; Census Tract 20.11; Larimer County; Colorado","101499","2757",
"1500000US080690020112","Block Group 2; Census Tract 20.11; Larimer County; Colorado","76065","48014",
"1500000US080690020113","Block Group 3; Census Tract 20.11; Larimer County; Colorado","205804","74129",
"1500000US080690020114","Block Group 4; Census Tract 20.11; Larimer County; Colorado","102361","25665",
"1500000US080690023001","Block Group 1; Census Tract 23; Larimer County; Colorado","120417","39870",
"1500000US080690023002","Block Group 2; Census Tract 23; Larimer County; Colorado","87348","32577",
"1500000US080690024011","Block Group 1; Census Tract 24.01; Larimer County; Colorado","97010","8635",
"1500000US080690024012","Block Group 2; Census Tract 24.01; Larimer County; Colorado","103290","43011",
"1500000US080690024031","Block Group 1; Census Tract 24.03; Larimer County; Colorado","81406","37699",
"1500000US080690024032","Block Group 2; Census Tract 24.03; Larimer County; Colorado","122863","28272",
"1500000US080690024041","Block Group 1; Census Tract 24.04; Larimer County; Colorado","135192","30021",
"1500000US080690025031","Block Group 1; Census Tract 25.03; Larimer County; Colorado","109258","75215",
"1500000US080690025032","Block Group 2; Census Tract 25.03; Larimer County; Colorado","155813","28182",
"1500000US080690025033","Block Group 3; Census Tract 25.03; Larimer County; Colorado","79167","67885",
"1500000US080690025041","Block Group 1; Census Tract 25.04; Larimer County; Colorado","-","**",
"1500000US080690025042","Block Group 2; Census Tract 25.04; Larimer County; Colorado","73350","4496",
"1500000US080690025051","Block Group 1; Census Tract 25.05; Larimer County; Colorado","178651","18361",
"1500000US080690025052","Block Group 2; Census Tract 25.05; Larimer County; Colorado","181184","90301",
"1500000US080690025053","Block Group 3; Census Tract 25.05; Larimer County; Colorado","164868","32497",
"1500000US080690025061","Block Group 1; Census Tract 25.06; Larimer County; Colorado","125795","33656",
"1500000US080690025062","Block Group 2; Census Tract 25.06; Larimer County; Colorado","162609","49921",
"1500000US080690025071","Block Group 1; Census Tract 25.07; Larimer County; Colorado","112823","42224",
"1500000US080690025072","Block Group 2; Census Tract 25.07; Larimer County; Colorado","90179","22667",
"1500000US080690025073","Block Group 3; Census Tract 25.07; Larimer County; Colorado","-","**",
"1500000US080690025081","Block Group 1; Census Tract 25.08; Larimer County; Colorado","113385","16199",
"1500000US080690025082","Block Group 2; Census Tract 25.08; Larimer County; Colorado","119432","24048",
"1500000US080690025083","Block Group 3; Census Tract 25.08; Larimer County; Colorado","102167","65521",
"1500000US080690026011","Block Group 1; Census Tract 26.01; Larimer County; Colorado","154554","37025",
"1500000US080690026021","Block Group 1; Census Tract 26.02; Larimer County; Colorado","168077","68981",
"1500000US080690026022","Block Group 2; Census Tract 26.02; Larimer County; Colorado","112517","20604",
"1500000US080690026023","Block Group 3; Census Tract 26.02; Larimer County; Colorado","156080","17423",
"1500000US080690027001","Block Group 1; Census Tract 27; Larimer County; Colorado","80938","71837",
"1500000US080690027002","Block Group 2; Census Tract 27; Larimer County; Colorado","89728","55955",
"1500000US080690027003","Block Group 3; Census Tract 27; Larimer County; Colorado","118500","81603",
"1500000US080690027004","Block Group 4; Census Tract 27; Larimer County; Colorado","129524","30292",
"1500000US080690028011","Block Group 1; Census Tract 28.01; Larimer County; Colorado","99551","61089",
"1500000US080690028012","Block Group 2; Census Tract 28.01; Larimer County; Colorado","110909","91188",
"1500000US080690028013","Block Group 3; Census Tract 28.01; Larimer County; Colorado","108684","51643",
"1500000US080690028014","Block Group 4; Census Tract 28.01; Larimer County; Colorado","62077","14224",
"1500000US080690028031","Block Group 1; Census Tract 28.03; Larimer County; Colorado","-","**",
"1500000US080690028041","Block Group 1; Census Tract 28.04; Larimer County; Colorado","98868","17990",
"1500000US080690028042","Block Group 2; Census Tract 28.04; Larimer County; Colorado","61782","58713",
"1500000US080690028043","Block Group 3; Census Tract 28.04; Larimer County; Colorado","203333","135048",
"1500000US080690028051","Block Group 1; Census Tract 28.05; Larimer County; Colorado","46346","21344",
"1500000US080690028052","Block Group 2; Census Tract 28.05; Larimer County; Colorado","91563","41502",
"1500000US080690028053","Block Group 3; Census Tract 28.05; Larimer County; Colorado","99250","62353",
"1500000US080710001001","Block Group 1; Census Tract 1; Las Animas County; Colorado","31230","4788",
"1500000US080710001002","Block Group 2; Census Tract 1; Las Animas County; Colorado","57125","22007",
"1500000US080710001003","Block Group 3; Census Tract 1; Las Animas County; Colorado","25572","8315",
"1500000US080710002001","Block Group 1; Census Tract 2; Las Animas County; Colorado","39881","25443",
"1500000US080710002002","Block Group 2; Census Tract 2; Las Animas County; Colorado","71609","6592",
"1500000US080710002003","Block Group 3; Census Tract 2; Las Animas County; Colorado","70875","43020",
"1500000US080710003001","Block Group 1; Census Tract 3; Las Animas County; Colorado","46563","8951",
"1500000US080710003002","Block Group 2; Census Tract 3; Las Animas County; Colorado","52024","10973",
"1500000US080710003003","Block Group 3; Census Tract 3; Las Animas County; Colorado","74318","13550",
"1500000US080710004001","Block Group 1; Census Tract 4; Las Animas County; Colorado","67257","23068",
"1500000US080710004002","Block Group 2; Census Tract 4; Las Animas County; Colorado","62470","61325",
"1500000US080710004003","Block Group 3; Census Tract 4; Las Animas County; Colorado","35974","6793",
"1500000US080710005001","Block Group 1; Census Tract 5; Las Animas County; Colorado","56495","3689",
"1500000US080710005002","Block Group 2; Census Tract 5; Las Animas County; Colorado","29737","13972",
"1500000US080710008001","Block Group 1; Census Tract 8; Las Animas County; Colorado","88125","16155",
"1500000US080710008002","Block Group 2; Census Tract 8; Las Animas County; Colorado","-","**",
"1500000US080710008003","Block Group 3; Census Tract 8; Las Animas County; Colorado","66250","12893",
"1500000US080739617001","Block Group 1; Census Tract 9617; Lincoln County; Colorado","57083","35106",
"1500000US080739617002","Block Group 2; Census Tract 9617; Lincoln County; Colorado","67560","8745",
"1500000US080739617003","Block Group 3; Census Tract 9617; Lincoln County; Colorado","67284","21129",
"1500000US080739618001","Block Group 1; Census Tract 9618; Lincoln County; Colorado","51875","34339",
"1500000US080739618002","Block Group 2; Census Tract 9618; Lincoln County; Colorado","53846","11433",
"1500000US080759659001","Block Group 1; Census Tract 9659; Logan County; Colorado","70000","18355",
"1500000US080759660001","Block Group 1; Census Tract 9660; Logan County; Colorado","74286","21160",
"1500000US080759660002","Block Group 2; Census Tract 9660; Logan County; Colorado","77929","13983",
"1500000US080759661011","Block Group 1; Census Tract 9661.01; Logan County; Colorado","111020","15187",
"1500000US080759661012","Block Group 2; Census Tract 9661.01; Logan County; Colorado","100417","33924",
"1500000US080759661021","Block Group 1; Census Tract 9661.02; Logan County; Colorado","62652","20218",
"1500000US080759661022","Block Group 2; Census Tract 9661.02; Logan County; Colorado","35135","9710",
"1500000US080759661023","Block Group 3; Census Tract 9661.02; Logan County; Colorado","37531","2333",
"1500000US080759661024","Block Group 4; Census Tract 9661.02; Logan County; Colorado","-","**",
"1500000US080759662001","Block Group 1; Census Tract 9662; Logan County; Colorado","60833","46953",
"1500000US080759662002","Block Group 2; Census Tract 9662; Logan County; Colorado","39350","6065",
"1500000US080759662003","Block Group 3; Census Tract 9662; Logan County; Colorado","29886","9983",
"1500000US080759663001","Block Group 1; Census Tract 9663; Logan County; Colorado","55833","13441",
"1500000US080759663002","Block Group 2; Census Tract 9663; Logan County; Colorado","48789","7688",
"1500000US080759663003","Block Group 3; Census Tract 9663; Logan County; Colorado","75114","23808",
"1500000US080759663004","Block Group 4; Census Tract 9663; Logan County; Colorado","62691","15454",
"1500000US080759664001","Block Group 1; Census Tract 9664; Logan County; Colorado","74688","5063",
"1500000US080770002001","Block Group 1; Census Tract 2; Mesa County; Colorado","50000","17423",
"1500000US080770002002","Block Group 2; Census Tract 2; Mesa County; Colorado","68750","47074",
"1500000US080770003001","Block Group 1; Census Tract 3; Mesa County; Colorado","58926","4387",
"1500000US080770003002","Block Group 2; Census Tract 3; Mesa County; Colorado","52188","15054",
"1500000US080770004001","Block Group 1; Census Tract 4; Mesa County; Colorado","78884","27831",
"1500000US080770004002","Block Group 2; Census Tract 4; Mesa County; Colorado","83423","25660",
"1500000US080770004003","Block Group 3; Census Tract 4; Mesa County; Colorado","76202","21911",
"1500000US080770004004","Block Group 4; Census Tract 4; Mesa County; Colorado","35074","16803",
"1500000US080770005001","Block Group 1; Census Tract 5; Mesa County; Colorado","25625","2295",
"1500000US080770005002","Block Group 2; Census Tract 5; Mesa County; Colorado","-","**",
"1500000US080770006011","Block Group 1; Census Tract 6.01; Mesa County; Colorado","62902","16492",
"1500000US080770006012","Block Group 2; Census Tract 6.01; Mesa County; Colorado","40430","11534",
"1500000US080770006013","Block Group 3; Census Tract 6.01; Mesa County; Colorado","60606","27192",
"1500000US080770006014","Block Group 4; Census Tract 6.01; Mesa County; Colorado","-","**",
"1500000US080770006021","Block Group 1; Census Tract 6.02; Mesa County; Colorado","29045","1769",
"1500000US080770006022","Block Group 2; Census Tract 6.02; Mesa County; Colorado","58466","25475",
"1500000US080770006023","Block Group 3; Census Tract 6.02; Mesa County; Colorado","-","**",
"1500000US080770006024","Block Group 4; Census Tract 6.02; Mesa County; Colorado","95306","50856",
"1500000US080770006025","Block Group 5; Census Tract 6.02; Mesa County; Colorado","47069","19428",
"1500000US080770007001","Block Group 1; Census Tract 7; Mesa County; Colorado","24665","17713",
"1500000US080770007002","Block Group 2; Census Tract 7; Mesa County; Colorado","59028","36463",
"1500000US080770007003","Block Group 3; Census Tract 7; Mesa County; Colorado","65852","7965",
"1500000US080770008011","Block Group 1; Census Tract 8.01; Mesa County; Colorado","56390","13180",
"1500000US080770008012","Block Group 2; Census Tract 8.01; Mesa County; Colorado","-","**",
"1500000US080770008021","Block Group 1; Census Tract 8.02; Mesa County; Colorado","74875","8987",
"1500000US080770008022","Block Group 2; Census Tract 8.02; Mesa County; Colorado","59115","15146",
"1500000US080770009001","Block Group 1; Census Tract 9; Mesa County; Colorado","61050","1879",
"1500000US080770009002","Block Group 2; Census Tract 9; Mesa County; Colorado","71806","13742",
"1500000US080770010011","Block Group 1; Census Tract 10.01; Mesa County; Colorado","101905","20692",
"1500000US080770010012","Block Group 2; Census Tract 10.01; Mesa County; Colorado","49033","28353",
"1500000US080770010013","Block Group 3; Census Tract 10.01; Mesa County; Colorado","76410","18081",
"1500000US080770010021","Block Group 1; Census Tract 10.02; Mesa County; Colorado","140682","66998",
"1500000US080770010022","Block Group 2; Census Tract 10.02; Mesa County; Colorado","43599","6158",
"1500000US080770010023","Block Group 3; Census Tract 10.02; Mesa County; Colorado","94419","5328",
"1500000US080770010024","Block Group 4; Census Tract 10.02; Mesa County; Colorado","121417","33000",
"1500000US080770011021","Block Group 1; Census Tract 11.02; Mesa County; Colorado","78101","20367",
"1500000US080770011022","Block Group 2; Census Tract 11.02; Mesa County; Colorado","87593","22674",
"1500000US080770011023","Block Group 3; Census Tract 11.02; Mesa County; Colorado","88611","25387",
"1500000US080770011024","Block Group 4; Census Tract 11.02; Mesa County; Colorado","82679","22252",
"1500000US080770011031","Block Group 1; Census Tract 11.03; Mesa County; Colorado","115645","13160",
"1500000US080770011032","Block Group 2; Census Tract 11.03; Mesa County; Colorado","113462","54871",
"1500000US080770011041","Block Group 1; Census Tract 11.04; Mesa County; Colorado","71731","37706",
"1500000US080770011042","Block Group 2; Census Tract 11.04; Mesa County; Colorado","44079","28844",
"1500000US080770011043","Block Group 3; Census Tract 11.04; Mesa County; Colorado","37825","13670",
"1500000US080770011044","Block Group 4; Census Tract 11.04; Mesa County; Colorado","65476","25589",
"1500000US080770012001","Block Group 1; Census Tract 12; Mesa County; Colorado","102879","31353",
"1500000US080770012002","Block Group 2; Census Tract 12; Mesa County; Colorado","117516","39615",
"1500000US080770013021","Block Group 1; Census Tract 13.02; Mesa County; Colorado","86914","15119",
"1500000US080770013022","Block Group 2; Census Tract 13.02; Mesa County; Colorado","56601","15790",
"1500000US080770013023","Block Group 3; Census Tract 13.02; Mesa County; Colorado","78750","23247",
"1500000US080770013031","Block Group 1; Census Tract 13.03; Mesa County; Colorado","65000","38301",
"1500000US080770013032","Block Group 2; Census Tract 13.03; Mesa County; Colorado","63846","9065",
"1500000US080770013041","Block Group 1; Census Tract 13.04; Mesa County; Colorado","90363","17633",
"1500000US080770013042","Block Group 2; Census Tract 13.04; Mesa County; Colorado","62120","10363",
"1500000US080770013043","Block Group 3; Census Tract 13.04; Mesa County; Colorado","54435","11745",
"1500000US080770013044","Block Group 4; Census Tract 13.04; Mesa County; Colorado","94247","10096",
"1500000US080770014021","Block Group 1; Census Tract 14.02; Mesa County; Colorado","56882","25214",
"1500000US080770014022","Block Group 2; Census Tract 14.02; Mesa County; Colorado","176406","42979",
"1500000US080770014023","Block Group 3; Census Tract 14.02; Mesa County; Colorado","110078","78469",
"1500000US080770014031","Block Group 1; Census Tract 14.03; Mesa County; Colorado","128750","21362",
"1500000US080770014032","Block Group 2; Census Tract 14.03; Mesa County; Colorado","102311","26658",
"1500000US080770014033","Block Group 3; Census Tract 14.03; Mesa County; Colorado","-","**",
"1500000US080770014041","Block Group 1; Census Tract 14.04; Mesa County; Colorado","104861","58672",
"1500000US080770014042","Block Group 2; Census Tract 14.04; Mesa County; Colorado","81365","56261",
"1500000US080770014043","Block Group 3; Census Tract 14.04; Mesa County; Colorado","101641","35504",
"1500000US080770014044","Block Group 4; Census Tract 14.04; Mesa County; Colorado","148083","22633",
"1500000US080770015021","Block Group 1; Census Tract 15.02; Mesa County; Colorado","105136","46738",
"1500000US080770015022","Block Group 2; Census Tract 15.02; Mesa County; Colorado","109091","56948",
"1500000US080770015023","Block Group 3; Census Tract 15.02; Mesa County; Colorado","112715","37413",
"1500000US080770015024","Block Group 4; Census Tract 15.02; Mesa County; Colorado","163424","32983",
"1500000US080770015031","Block Group 1; Census Tract 15.03; Mesa County; Colorado","86139","10672",
"1500000US080770015032","Block Group 2; Census Tract 15.03; Mesa County; Colorado","108810","32550",
"1500000US080770015033","Block Group 3; Census Tract 15.03; Mesa County; Colorado","130469","115793",
"1500000US080770015041","Block Group 1; Census Tract 15.04; Mesa County; Colorado","53672","28321",
"1500000US080770015042","Block Group 2; Census Tract 15.04; Mesa County; Colorado","95944","20312",
"1500000US080770015043","Block Group 3; Census Tract 15.04; Mesa County; Colorado","48333","35485",
"1500000US080770015044","Block Group 4; Census Tract 15.04; Mesa County; Colorado","85132","25236",
"1500000US080770016001","Block Group 1; Census Tract 16; Mesa County; Colorado","132813","40716",
"1500000US080770016002","Block Group 2; Census Tract 16; Mesa County; Colorado","111510","13440",
"1500000US080770017021","Block Group 1; Census Tract 17.02; Mesa County; Colorado","76726","65237",
"1500000US080770017022","Block Group 2; Census Tract 17.02; Mesa County; Colorado","55114","36323",
"1500000US080770017023","Block Group 3; Census Tract 17.02; Mesa County; Colorado","85431","13928",
"1500000US080770017024","Block Group 4; Census Tract 17.02; Mesa County; Colorado","95871","7834",
"1500000US080770017031","Block Group 1; Census Tract 17.03; Mesa County; Colorado","67543","35047",
"1500000US080770017032","Block Group 2; Census Tract 17.03; Mesa County; Colorado","71705","9710",
"1500000US080770017033","Block Group 3; Census Tract 17.03; Mesa County; Colorado","87837","45201",
"1500000US080770017051","Block Group 1; Census Tract 17.05; Mesa County; Colorado","60469","10652",
"1500000US080770017052","Block Group 2; Census Tract 17.05; Mesa County; Colorado","57208","46318",
"1500000US080770017053","Block Group 3; Census Tract 17.05; Mesa County; Colorado","36250","23426",
"1500000US080770017061","Block Group 1; Census Tract 17.06; Mesa County; Colorado","-","**",
"1500000US080770017062","Block Group 2; Census Tract 17.06; Mesa County; Colorado","59309","12801",
"1500000US080770017063","Block Group 3; Census Tract 17.06; Mesa County; Colorado","41369","12664",
"1500000US080770017064","Block Group 4; Census Tract 17.06; Mesa County; Colorado","60952","37452",
"1500000US080770017071","Block Group 1; Census Tract 17.07; Mesa County; Colorado","60893","23748",
"1500000US080770017072","Block Group 2; Census Tract 17.07; Mesa County; Colorado","76864","7011",
"1500000US080770017073","Block Group 3; Census Tract 17.07; Mesa County; Colorado","77237","26809",
"1500000US080770018001","Block Group 1; Census Tract 18; Mesa County; Colorado","92750","31432",
"1500000US080770018002","Block Group 2; Census Tract 18; Mesa County; Colorado","89135","20192",
"1500000US080770019001","Block Group 1; Census Tract 19; Mesa County; Colorado","92404","35603",
"1500000US080770019002","Block Group 2; Census Tract 19; Mesa County; Colorado","76129","35929",
"1500000US080770019003","Block Group 3; Census Tract 19; Mesa County; Colorado","89167","20734",
"1500000US080799736001","Block Group 1; Census Tract 9736; Mineral County; Colorado","56250","12789",
"1500000US080810003001","Block Group 1; Census Tract 3; Moffat County; Colorado","132695","49982",
"1500000US080810003002","Block Group 2; Census Tract 3; Moffat County; Colorado","69813","24548",
"1500000US080810004001","Block Group 1; Census Tract 4; Moffat County; Colorado","114107","42776",
"1500000US080810004002","Block Group 2; Census Tract 4; Moffat County; Colorado","58977","24886",
"1500000US080810004003","Block Group 3; Census Tract 4; Moffat County; Colorado","108654","34672",
"1500000US080810004004","Block Group 4; Census Tract 4; Moffat County; Colorado","43304","13220",
"1500000US080810004005","Block Group 5; Census Tract 4; Moffat County; Colorado","52594","15290",
"1500000US080810005001","Block Group 1; Census Tract 5; Moffat County; Colorado","84551","27888",
"1500000US080810005002","Block Group 2; Census Tract 5; Moffat County; Colorado","80372","16793",
"1500000US080810005003","Block Group 3; Census Tract 5; Moffat County; Colorado","113750","13735",
"1500000US080810005004","Block Group 4; Census Tract 5; Moffat County; Colorado","77712","15509",
"1500000US080810005005","Block Group 5; Census Tract 5; Moffat County; Colorado","36600","18721",
"1500000US080810005006","Block Group 6; Census Tract 5; Moffat County; Colorado","55417","35972",
"1500000US080810006001","Block Group 1; Census Tract 6; Moffat County; Colorado","50988","7248",
"1500000US080810006002","Block Group 2; Census Tract 6; Moffat County; Colorado","59531","55461",
"1500000US080839411001","Block Group 1; Census Tract 9411; Montezuma County; Colorado","-","**",
"1500000US080839411002","Block Group 2; Census Tract 9411; Montezuma County; Colorado","-","**",
"1500000US080839690001","Block Group 1; Census Tract 9690; Montezuma County; Colorado","101250","22140",
"1500000US080839690002","Block Group 2; Census Tract 9690; Montezuma County; Colorado","40521","18151",
"1500000US080839690003","Block Group 3; Census Tract 9690; Montezuma County; Colorado","80017","15076",
"1500000US080839691001","Block Group 1; Census Tract 9691; Montezuma County; Colorado","128191","34951",
"1500000US080839691002","Block Group 2; Census Tract 9691; Montezuma County; Colorado","67992","11693",
"1500000US080839691003","Block Group 3; Census Tract 9691; Montezuma County; Colorado","65313","23813",
"1500000US080839692001","Block Group 1; Census Tract 9692; Montezuma County; Colorado","94036","18916",
"1500000US080839692002","Block Group 2; Census Tract 9692; Montezuma County; Colorado","77625","24426",
"1500000US080839693011","Block Group 1; Census Tract 9693.01; Montezuma County; Colorado","94970","6105",
"1500000US080839693012","Block Group 2; Census Tract 9693.01; Montezuma County; Colorado","50691","21466",
"1500000US080839693013","Block Group 3; Census Tract 9693.01; Montezuma County; Colorado","153095","60575",
"1500000US080839693021","Block Group 1; Census Tract 9693.02; Montezuma County; Colorado","102917","68313",
"1500000US080839693022","Block Group 2; Census Tract 9693.02; Montezuma County; Colorado","71304","32865",
"1500000US080839693023","Block Group 3; Census Tract 9693.02; Montezuma County; Colorado","66143","11840",
"1500000US080839694001","Block Group 1; Census Tract 9694; Montezuma County; Colorado","40500","18183",
"1500000US080839694002","Block Group 2; Census Tract 9694; Montezuma County; Colorado","40500","27945",
"1500000US080839694003","Block Group 3; Census Tract 9694; Montezuma County; Colorado","33041","20288",
"1500000US080839694004","Block Group 4; Census Tract 9694; Montezuma County; Colorado","57838","21704",
"1500000US080839696001","Block Group 1; Census Tract 9696; Montezuma County; Colorado","-","**",
"1500000US080839696002","Block Group 2; Census Tract 9696; Montezuma County; Colorado","66433","5366",
"1500000US080839696003","Block Group 3; Census Tract 9696; Montezuma County; Colorado","42120","33225",
"1500000US080859661001","Block Group 1; Census Tract 9661; Montrose County; Colorado","39960","19535",
"1500000US080859661002","Block Group 2; Census Tract 9661; Montrose County; Colorado","34118","17937",
"1500000US080859661003","Block Group 3; Census Tract 9661; Montrose County; Colorado","57250","45761",
"1500000US080859662011","Block Group 1; Census Tract 9662.01; Montrose County; Colorado","67155","20536",
"1500000US080859662012","Block Group 2; Census Tract 9662.01; Montrose County; Colorado","68375","41667",
"1500000US080859662021","Block Group 1; Census Tract 9662.02; Montrose County; Colorado","89536","24398",
"1500000US080859662022","Block Group 2; Census Tract 9662.02; Montrose County; Colorado","55909","21980",
"1500000US080859662023","Block Group 3; Census Tract 9662.02; Montrose County; Colorado","77198","33036",
"1500000US080859663011","Block Group 1; Census Tract 9663.01; Montrose County; Colorado","56239","11673",
"1500000US080859663012","Block Group 2; Census Tract 9663.01; Montrose County; Colorado","51726","16918",
"1500000US080859663021","Block Group 1; Census Tract 9663.02; Montrose County; Colorado","58800","21270",
"1500000US080859663022","Block Group 2; Census Tract 9663.02; Montrose County; Colorado","87481","21560",
"1500000US080859663023","Block Group 3; Census Tract 9663.02; Montrose County; Colorado","30417","22571",
"1500000US080859664011","Block Group 1; Census Tract 9664.01; Montrose County; Colorado","39135","17324",
"1500000US080859664021","Block Group 1; Census Tract 9664.02; Montrose County; Colorado","80265","44857",
"1500000US080859664022","Block Group 2; Census Tract 9664.02; Montrose County; Colorado","-","**",
"1500000US080859664023","Block Group 3; Census Tract 9664.02; Montrose County; Colorado","77679","63209",
"1500000US080859664024","Block Group 4; Census Tract 9664.02; Montrose County; Colorado","92654","31332",
"1500000US080859665011","Block Group 1; Census Tract 9665.01; Montrose County; Colorado","91500","24648",
"1500000US080859665012","Block Group 2; Census Tract 9665.01; Montrose County; Colorado","59342","28838",
"1500000US080859665013","Block Group 3; Census Tract 9665.01; Montrose County; Colorado","114583","53554",
"1500000US080859665021","Block Group 1; Census Tract 9665.02; Montrose County; Colorado","102159","18260",
"1500000US080859665022","Block Group 2; Census Tract 9665.02; Montrose County; Colorado","74408","15102",
"1500000US080859665023","Block Group 3; Census Tract 9665.02; Montrose County; Colorado","110960","36556",
"1500000US080859665031","Block Group 1; Census Tract 9665.03; Montrose County; Colorado","58850","20490",
"1500000US080859665032","Block Group 2; Census Tract 9665.03; Montrose County; Colorado","70156","16346",
"1500000US080859666011","Block Group 1; Census Tract 9666.01; Montrose County; Colorado","77656","14721",
"1500000US080859666012","Block Group 2; Census Tract 9666.01; Montrose County; Colorado","74428","16661",
"1500000US080859666013","Block Group 3; Census Tract 9666.01; Montrose County; Colorado","55616","12349",
"1500000US080859666021","Block Group 1; Census Tract 9666.02; Montrose County; Colorado","70156","37208",
"1500000US080859666022","Block Group 2; Census Tract 9666.02; Montrose County; Colorado","97284","13550",
"1500000US080859666023","Block Group 3; Census Tract 9666.02; Montrose County; Colorado","83750","34105",
"1500000US080870001001","Block Group 1; Census Tract 1; Morgan County; Colorado","81450","820",
"1500000US080870001002","Block Group 2; Census Tract 1; Morgan County; Colorado","123068","98033",
"1500000US080870001003","Block Group 3; Census Tract 1; Morgan County; Colorado","45395","7583",
"1500000US080870002001","Block Group 1; Census Tract 2; Morgan County; Colorado","91377","11229",
"1500000US080870002002","Block Group 2; Census Tract 2; Morgan County; Colorado","70625","13798",
"1500000US080870002003","Block Group 3; Census Tract 2; Morgan County; Colorado","122009","18168",
"1500000US080870003001","Block Group 1; Census Tract 3; Morgan County; Colorado","68056","16811",
"1500000US080870004001","Block Group 1; Census Tract 4; Morgan County; Colorado","63246","6020",
"1500000US080870004002","Block Group 2; Census Tract 4; Morgan County; Colorado","81944","25488",
"1500000US080870004003","Block Group 3; Census Tract 4; Morgan County; Colorado","55882","4108",
"1500000US080870005001","Block Group 1; Census Tract 5; Morgan County; Colorado","59018","41112",
"1500000US080870005002","Block Group 2; Census Tract 5; Morgan County; Colorado","84717","33860",
"1500000US080870005003","Block Group 3; Census Tract 5; Morgan County; Colorado","-","**",
"1500000US080870006001","Block Group 1; Census Tract 6; Morgan County; Colorado","93481","10054",
"1500000US080870006002","Block Group 2; Census Tract 6; Morgan County; Colorado","76703","17477",
"1500000US080870006003","Block Group 3; Census Tract 6; Morgan County; Colorado","-","**",
"1500000US080870006004","Block Group 4; Census Tract 6; Morgan County; Colorado","58661","19671",
"1500000US080870006005","Block Group 5; Census Tract 6; Morgan County; Colorado","71413","6900",
"1500000US080870007001","Block Group 1; Census Tract 7; Morgan County; Colorado","133426","33807",
